,ecosystem,species,year,biomass,biomass_SE,abundance,abundance_SE,biomass_index,biomass_index_SE,abundance_index,abundance_index_units,abundance_index_SE,avg_len,avg_mass,source,agency,season
20192,NJ,ATLANTIC_SILVERSIDE,2003,,,,,0.00037974683544,,0.012848101266,NA,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20193,NJ,ATLANTIC_SILVERSIDE,2004,,,,,0.0024358974359,,0.24358974359,NA,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20194,NJ,ATLANTIC_SILVERSIDE,2005,,,,,0.00051282051282,4.2735042735e-05,0.064102564103,0.0042735042735,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20195,NJ,ATLANTIC_SILVERSIDE,2006,,,,,0.00038461538462,,0.076923076923,NA,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20196,NJ,ATLANTIC_SILVERSIDE,1989,,,,,0.0019117647059,0.00033088235294,0.16485294118,0.016926291182,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING
20197,NJ,ATLANTIC_SILVERSIDE,1991,,,,,0.00074074074074,3.5638905506e-05,0.1287037037,0.0033626752134,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING
20198,NJ,ATLANTIC_SILVERSIDE,1992,,,,,0.029382716049,0.00022868937492,2.6813580247,0.030192689906,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING
20199,NJ,ATLANTIC_SILVERSIDE,1993,,,,,0.015443037975,0.00024890003747,1.5888607595,0.028651115903,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING
20200,NJ,ATLANTIC_SILVERSIDE,1994,,,,,0.021538461538,0.00016702971712,1.6689102564,0.020282538796,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING
20201,NJ,ATLANTIC_SILVERSIDE,1995,,,,,0.001375,0.0005625,0.0625,0.01875,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING
20202,NJ,ATLANTIC_SILVERSIDE,1996,,,,,0.00575,0.00013249155575,0.584375,0.018145475876,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING
20203,NJ,ATLANTIC_SILVERSIDE,1997,,,,,0.0030769230769,0.00029902317409,0.2591025641,0.032062777426,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING
20204,NJ,ATLANTIC_SILVERSIDE,1998,,,,,0.008,0.00080386899252,1.948,0.22951564179,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING
20205,NJ,ATLANTIC_SILVERSIDE,1999,,,,,0.0051282051282,9.9716781521e-05,0.48833333333,0.013202515084,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING
20206,NJ,ATLANTIC_SILVERSIDE,2000,,,,,0.00038461538462,,0.012820512821,NA,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING
20207,NJ,ATLANTIC_SILVERSIDE,2001,,,,,0.0035443037975,0.00016793036913,0.16493670886,0.0085687507739,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING
20208,NJ,ATLANTIC_SILVERSIDE,2002,,,,,0.00051282051282,,0.064102564103,NA,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING
20209,NJ,ATLANTIC_SILVERSIDE,2003,,,,,0.0015189873418,8.9507187492e-05,0.089240506329,0.0032182678214,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING
20210,NJ,ATLANTIC_SILVERSIDE,2004,,,,,0.0089873417722,0.0002584960116,1.7215189873,0.053575939403,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING
20211,NJ,ATLANTIC_SILVERSIDE,2005,,,,,0.00038461538462,,0.089743589744,NA,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING
20212,NJ,ATLANTIC_SILVERSIDE,2008,,,,,0.00025641025641,0.0,0.021153846154,0.0022435897436,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING
20213,NJ,ATLANTIC_SILVERSIDE,2009,,,,,0.00038461538462,,0.034615384615,NA,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING
20214,NJ,ATLANTIC_SILVERSIDE,1989,,,,,0.12833333333,0.00078281696889,19.2375,0.12902748855,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER
20215,NJ,ATLANTIC_SILVERSIDE,1990,,,,,0.022666666667,0.00039381156588,2.677,0.03176435454,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER
20216,NJ,ATLANTIC_SILVERSIDE,1991,,,,,0.08935483871,0.0019912786676,13.661935484,0.28735170113,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER
20217,NJ,ATLANTIC_SILVERSIDE,1992,,,,,0.052903225806,0.0010854777302,6.0425806452,0.12420885672,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER
20218,NJ,ATLANTIC_SILVERSIDE,1993,,,,,0.15,0.001670975785,29.863333333,0.36191853087,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER
20219,NJ,ATLANTIC_SILVERSIDE,1994,,,,,0.073333333333,0.00048800425013,9.217,0.083044710135,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER
20220,NJ,ATLANTIC_SILVERSIDE,1995,,,,,0.027,0.0010573814617,3.3916666667,0.17711700017,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER
20221,NJ,ATLANTIC_SILVERSIDE,1996,,,,,0.037419354839,0.00019040522177,4.5483870968,0.036982695538,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER
20222,NJ,ATLANTIC_SILVERSIDE,1997,,,,,0.11064516129,0.00048633530316,17.86,0.11392846148,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER
20223,NJ,ATLANTIC_SILVERSIDE,1998,,,,,0.019,0.00027171118248,3.0421666667,0.081107584266,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER
20224,NJ,ATLANTIC_SILVERSIDE,1999,,,,,0.19633333333,0.0013440520833,48.020166667,0.39806196595,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER
20225,NJ,ATLANTIC_SILVERSIDE,2000,,,,,0.29166666667,0.0023136120654,46.801333333,0.36118513741,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER
20226,NJ,ATLANTIC_SILVERSIDE,2001,,,,,0.11433333333,0.00054237624218,20.527,0.12233017697,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER
20227,NJ,ATLANTIC_SILVERSIDE,2002,,,,,0.10580645161,0.0014172310086,20.464032258,0.36955769266,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER
20228,NJ,ATLANTIC_SILVERSIDE,2003,,,,,0.21433333333,0.0044419106447,52.485,1.0119790225,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER
20229,NJ,ATLANTIC_SILVERSIDE,2004,,,,,0.205,0.0039258051516,59.338833333,1.407675511,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER
20230,NJ,ATLANTIC_SILVERSIDE,2005,,,,,0.22766666667,0.0020524011228,39.493,0.3943833175,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER
20231,NJ,ATLANTIC_SILVERSIDE,2006,,,,,0.051333333333,0.0015082140501,18.126833333,0.63960728195,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER
20232,NJ,ATLANTIC_SILVERSIDE,2007,,,,,0.051,0.0038428647032,15.9,1.2122054134,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER
20233,NJ,ATLANTIC_SILVERSIDE,2008,,,,,0.173,0.0036425801671,46.229,1.0538788807,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER
20234,NJ,ATLANTIC_SILVERSIDE,2009,,,,,0.094333333333,0.0019585029696,23.5,0.50332409924,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER
20235,NJ,ATLANTIC_SILVERSIDE,2010,,,,,0.207,0.0022775866781,62.566666667,0.67787671589,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER
20236,NJ,ATLANTIC_SPADEFISH,1992,,,,,0.0012658227848,,0.012658227848,NA,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20237,NJ,ATLANTIC_SPADEFISH,1993,,,,,0.0019230769231,0.00032051282051,0.026282051282,0.00032051282051,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20238,NJ,ATLANTIC_SPADEFISH,1996,,,,,0.0017948717949,0.00038461538462,0.038461538462,0.0064102564103,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20239,NJ,ATLANTIC_SPADEFISH,2000,,,,,0.0012658227848,,0.012658227848,NA,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20240,NJ,ATLANTIC_STURGEON,1988,,,,,0.11985294118,0.012132352941,0.037941176471,0.0023529411765,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20241,NJ,ATLANTIC_STURGEON,1989,,,,,0.75070422535,0.068091405693,0.12647887324,0.013213283278,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20242,NJ,ATLANTIC_STURGEON,1990,,,,,0.30555555556,,0.013958333333,NA,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20243,NJ,ATLANTIC_STURGEON,1991,,,,,0.2987012987,,0.038961038961,NA,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20244,NJ,ATLANTIC_STURGEON,1992,,,,,0.74113924051,0.16981235317,0.050632911392,0.0042194092827,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20245,NJ,ATLANTIC_STURGEON,1993,,,,,0.67794871795,0.29576923077,0.11538461538,0.044871794872,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20246,NJ,ATLANTIC_STURGEON,1996,,,,,0.17076923077,,0.012820512821,NA,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20247,NJ,ATLANTIC_STURGEON,1997,,,,,1.1097435897,,0.053076923077,NA,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20248,NJ,ATLANTIC_STURGEON,1999,,,,,0.20179487179,0.03141025641,0.025641025641,0,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20249,NJ,ATLANTIC_STURGEON,2001,,,,,0.46307692308,0.084585205703,0.051282051282,0.0042735042735,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20250,NJ,ATLANTIC_STURGEON,2002,,,,,0.36075949367,0.0056962025316,0.025316455696,0,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20251,NJ,ATLANTIC_STURGEON,2003,,,,,2.0291139241,0.36957848118,0.11436708861,0.0095597690222,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20252,NJ,ATLANTIC_STURGEON,2004,,,,,1.508974359,0.2440889322,0.089743589744,0.011306629534,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20253,NJ,ATLANTIC_STURGEON,2005,,,,,0.15320512821,0.0037868167379,0.038653846154,6.4102564103e-005,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20254,NJ,ATLANTIC_STURGEON,2006,,,,,1.2782051282,0.071719486267,0.14102564103,0.034188034188,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20255,NJ,ATLANTIC_STURGEON,2007,,,,,0.2535443038,0.013481012658,0.03417721519,0.0044303797468,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20256,NJ,ATLANTIC_STURGEON,2008,,,,,2.9243589744,0.36265668774,0.20512820513,0.034321321377,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20257,NJ,ATLANTIC_STURGEON,2009,,,,,0.10217948718,,0.012820512821,NA,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20258,NJ,ATLANTIC_STURGEON,2010,,,,,1.0156410256,0.16674122812,0.038461538462,0,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20259,NJ,ATLANTIC_STURGEON,1989,,,,,1.4279411765,0.13530402777,0.27404411765,0.032376558893,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING
20260,NJ,ATLANTIC_STURGEON,1990,,,,,2.1097101449,0.13575108092,0.155,0.0094729621836,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING
20261,NJ,ATLANTIC_STURGEON,1991,,,,,1.3950617284,0.25434371028,0.056913580247,0.0035991324662,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING
20262,NJ,ATLANTIC_STURGEON,1992,,,,,1.0530864198,,0.17086419753,NA,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING
20263,NJ,ATLANTIC_STURGEON,1993,,,,,0.086962025316,,0.012658227848,NA,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING
20264,NJ,ATLANTIC_STURGEON,1995,,,,,0.829,0.148,,NA,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING
20265,NJ,ATLANTIC_STURGEON,1997,,,,,0.080384615385,,0.039423076923,NA,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING
20266,NJ,ATLANTIC_STURGEON,1998,,,,,0.02,,0.0125,NA,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING
20267,NJ,ATLANTIC_STURGEON,1999,,,,,0.22512820513,0.045384615385,0.038461538462,0.0064102564103,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING
20268,NJ,ATLANTIC_STURGEON,2000,,,,,0.044871794872,,0.012435897436,NA,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING
20269,NJ,ATLANTIC_STURGEON,2002,,,,,0.29102564103,0.010897435897,0.025897435897,0.00012820512821,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING
20270,NJ,ATLANTIC_STURGEON,2003,,,,,0.68734177215,0.033746939899,0.075949367089,0.0025323574948,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING
20271,NJ,ATLANTIC_STURGEON,2004,,,,,2.0848101266,0.409540786,0.075949367089,0.012658227848,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING
20272,NJ,ATLANTIC_STURGEON,2005,,,,,0.9691025641,0.13969262553,0.089743589744,0.0096153846154,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING
20273,NJ,ATLANTIC_STURGEON,2006,,,,,3.703974359,0.58911919482,0.22942307692,0.017786542978,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING
20274,NJ,ATLANTIC_STURGEON,2007,,,,,1.3284615385,0.056184941453,0.15403846154,0.0034200800747,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING
20275,NJ,ATLANTIC_STURGEON,2008,,,,,0.48551282051,0.0086754241901,0.087179487179,0.0003663003663,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING
20276,NJ,ATLANTIC_STURGEON,2009,,,,,0.3458974359,0.025648111557,0.038461538462,0,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING
20277,NJ,ATLANTIC_STURGEON,2010,,,,,1.4615584416,0.051139977655,0.090909090909,0.0021645021645,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING
20278,NJ,ATLANTIC_STURGEON,1989,,,,,0.43333333333,0.039584461395,0.13462962963,0.0099330822852,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER
20279,NJ,ATLANTIC_STURGEON,1990,,,,,0.39666666667,0.014698618395,0.099,0.00025458753861,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER
20280,NJ,ATLANTIC_STURGEON,1991,,,,,1.0419354839,0.22096774194,0.14516129032,0.0077419354839,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER
20281,NJ,ATLANTIC_STURGEON,1992,,,,,0.97096774194,0.044802240139,0.16129032258,0.008064516129,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER
20282,NJ,ATLANTIC_STURGEON,1995,,,,,1.6653333333,0.45533333333,0.1,0.016666666667,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER
20283,NJ,ATLANTIC_STURGEON,1996,,,,,0.15935483871,0.01935483871,0.064516129032,0,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER
20284,NJ,ATLANTIC_STURGEON,1997,,,,,0.28129032258,,0.17016129032,NA,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER
20285,NJ,ATLANTIC_STURGEON,1999,,,,,1.132,0.038666666667,0.2,0.033333333333,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER
20286,NJ,ATLANTIC_STURGEON,2002,,,,,0.23548387097,,0.033709677419,NA,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER
20287,NJ,ATLANTIC_STURGEON,2003,,,,,0.29,,0.033333333333,NA,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER
20288,NJ,ATLANTIC_STURGEON,2004,,,,,0.50333333333,0.20833333333,0.31833333333,0.12583333333,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER
20289,NJ,ATLANTIC_STURGEON,2005,,,,,0.91366666667,0.10394448898,0.26583333333,0.055694963977,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER
20290,NJ,ATLANTIC_STURGEON,2006,,,,,0.63233333333,0.094833333333,0.2,0.033333333333,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER
20291,NJ,ATLANTIC_STURGEON,2007,,,,,1.539,0.2435,0.30333333333,0.018333333333,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER
20292,NJ,ATLANTIC_STURGEON,2008,,,,,0.541,,0.1,NA,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER
20293,NJ,ATLANTIC_STURGEON,2009,,,,,0.639,0.10214423353,0.26666666667,0.02939723679,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER
20294,NJ,ATLANTIC_THREAD_HERRING,1990,,,,,0.012916666667,0.0034312396229,0.16881944444,0.035518923126,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20295,NJ,ATLANTIC_THREAD_HERRING,1995,,,,,0.0044871794872,0.00024325212771,0.064102564103,7.3627514303e-011,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20296,NJ,ATLANTIC_THREAD_HERRING,1998,,,,,0.0032051282051,0.0003318507463,0.4358974359,0.036352427894,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20297,NJ,ATLANTIC_THREAD_HERRING,2000,,,,,0.019240506329,0.0019637259541,0.17740506329,0.016715399864,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20298,NJ,ATLANTIC_THREAD_HERRING,2001,,,,,0.0070512820513,0.00048893438462,0.34807692308,0.017100039276,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20299,NJ,ATLANTIC_THREAD_HERRING,2002,,,,,0.010632911392,0.0005512405452,0.25474683544,0.013343930065,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20300,NJ,ATLANTIC_THREAD_HERRING,2004,,,,,0.0078205128205,0.00062914153983,0.24198717949,0.0070970695971,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20301,NJ,ATLANTIC_THREAD_HERRING,2005,,,,,0.08,0.0090412646438,0.88198717949,0.10969120737,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20302,NJ,ATLANTIC_THREAD_HERRING,2006,,,,,0.0033333333333,,0.038461538462,NA,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20303,NJ,ATLANTIC_THREAD_HERRING,2007,,,,,0.043544303797,0.0022420116202,0.48025316456,0.026286919831,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20304,NJ,ATLANTIC_THREAD_HERRING,2009,,,,,0.016282051282,0.00099520962577,0.68333333333,0.040263475667,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20305,NJ,ATLANTIC_THREAD_HERRING,2010,,,,,0.013717948718,0.00076881517738,0.34615384615,0.016132124862,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20306,NJ,ATLANTIC_THREAD_HERRING,2001,,,,,0.0017721518987,,0.012658227848,NA,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING
20307,NJ,ATLANTIC_THREAD_HERRING,2002,,,,,0.0076923076923,0.00030518924908,0.077820512821,0.0038305863725,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING
20308,NJ,ATLANTIC_THREAD_HERRING,2004,,,,,0.0040506329114,0.00075949367089,0.063291139241,0.0063291139241,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING
20309,NJ,ATLANTIC_THREAD_HERRING,2005,,,,,0.00064102564103,,0.012820512821,NA,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING
20310,NJ,ATLANTIC_THREAD_HERRING,2007,,,,,0.0024358974359,,0.038461538462,NA,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING
20311,NJ,ATLANTIC_THREAD_HERRING,2009,,,,,0.010256410256,0.0023076923077,0.11025641026,0.034615384615,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING
20312,NJ,ATLANTIC_THREAD_HERRING,2004,,,,,0.0033333333333,,0.033333333333,NA,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,WINTER
20313,NJ,ATLANTIC_TOMCOD,2001,,,,,0.0012658227848,,0.012658227848,NA,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING
20314,NJ,ATLANTIC_TOMCOD,2003,,,,,0.0018987341772,4.3236079181e-05,0.075949367089,6.0116613691e-011,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING
20315,NJ,ATLANTIC_TOMCOD,2010,,,,,0.00012987012987,,0.012987012987,NA,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,SPRING
20316,NJ,BANDED_DRUM,1991,,,,,0.00025974025974,0.0,0.077922077922,0,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20317,NJ,BANDED_DRUM,1995,,,,,0.00076923076923,,0.012820512821,NA,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20318,NJ,BANDED_DRUM,2004,,,,,0.0053846153846,0.00044411559168,0.089743589744,0.008547008547,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20319,NJ,BANDED_DRUM,2006,,,,,0.0028205128205,0.0011538461538,0.025641025641,0,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20320,NJ,BANDED_RUDDERFISH,1989,,,,,0.02676056338,0.0036667838854,0.17366197183,0.017364736887,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20321,NJ,BANDED_RUDDERFISH,1990,,,,,0.1375,0.017722135144,0.59527777778,0.074694253982,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20322,NJ,BANDED_RUDDERFISH,1991,,,,,0.0077922077922,0.0025974025974,0.051948051948,0.012987012987,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20323,NJ,BANDED_RUDDERFISH,1992,,,,,0.0017721518987,,0.012658227848,NA,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20324,NJ,BANDED_RUDDERFISH,1993,,,,,0.034615384615,0.0015746300826,0.25666666667,0.015674816878,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20325,NJ,BANDED_RUDDERFISH,1994,,,,,0.0012820512821,,0.025641025641,NA,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20326,NJ,BANDED_RUDDERFISH,1995,,,,,0.013205128205,0.0012714950019,0.089679487179,0.005131425271,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20327,NJ,BANDED_RUDDERFISH,1996,,,,,0.0076923076923,0.00072900521834,0.074038461538,0.0066853050909,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20328,NJ,BANDED_RUDDERFISH,1997,,,,,0.080256410256,0.0053823118874,0.45544871795,0.033075890262,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
20329,NJ,BANDED_RUDDERFISH,1998,,,,,0.028974358974,,0.14102564103,NA,,,,NJ_Trawl_Survey_Ocean_Stock_Assessment_Program,NJ_DEP,FALL
