,ecosystem,species,year,biomass,abundance,biomass_index,abundance_index,avg_len,avg_mass,source,agency,season
10578,LIS,Oyster_toadfish,2002,0.00033559696014,1.6504768531,0.088333333333,1.0333333333,,0.32121212121,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10579,LIS,Oyster_toadfish,2003,0.00037702069292,1.292873535,0.035833333333,0.44166666667,,0.25294117647,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10580,LIS,Oyster_toadfish,2006,0.00049514305594,0.41261921328,0.00375,0.0375,,0.1,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10581,LIS,Oyster_toadfish,2007,0.0003621879761,1.1553337972,0.17625,2.4375,,0.3525,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10582,LIS,Oyster_toadfish,2008,0.00011003179021,0.55015895104,0.01375,0.125,,0.15714285714,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10583,LIS,Oyster_toadfish,2009,0.00016504768531,0.27507947552,0.07125,0.5625,,0.33529411765,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10584,LIS,Planehead_filefish,1985,,2.888334493,0.01125,0.07625,,0.18,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10585,LIS,Planehead_filefish,1988,,0.82523842657,0.0075,0.1025,,0.12857142857,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10586,LIS,Planehead_filefish,1989,,1.2378576398,0.0041666666667,,,0.16666666667,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10587,LIS,Planehead_filefish,1990,,2.888334493,0.0042016806723,,,0.25,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10588,LIS,Planehead_filefish,1991,,0.41261921328,0.005,,,0.1,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10589,LIS,Planehead_filefish,1993,0.00016504768531,2.7507947552,0.0058333333333,,,0.11666666667,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10590,LIS,Planehead_filefish,1994,2.7507947552e-05,0.27507947552,0.07,,,1.4,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10591,LIS,Planehead_filefish,1996,0.00012378576398,1.2378576398,0.05,,,0.8,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10592,LIS,Planehead_filefish,1999,0.00012378576398,1.2378576398,0.015,,,0.4,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10593,LIS,Planehead_filefish,2001,4.1261921328e-05,0.41261921328,0.085833333333,,,1.1444444444,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10594,LIS,Planehead_filefish,2003,8.2523842657e-05,0.82523842657,0.0075,,,0.1,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10595,LIS,Planehead_filefish,2006,8.2523842657e-05,0.82523842657,0.0025,,,0.1,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10596,LIS,Planehead_filefish,2008,8.2523842657e-05,0.82523842657,0.0125,,,0.25,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10597,LIS,Planehead_filefish,2009,4.1261921328e-05,0.41261921328,0.020833333333,,,0.27777777778,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10598,LIS,Pollock,2004,2.7739106775e-05,0.27739106775,0.2225,2.545,,0.65925925926,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10599,LIS,Pollock,2005,2.7507947552e-05,0.27507947552,0.01625,0.15625,,0.21666666667,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10600,LIS,Pollock,2006,4.1261921328e-05,0.41261921328,0.09,0.64375,,0.32727272727,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10601,LIS,Pollock,2007,2.7507947552e-05,0.27507947552,0.01125,0.09625,,0.12857142857,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10602,LIS,Pollock,2008,2.7507947552e-05,0.27507947552,0.03,0.35,,0.17142857143,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10603,LIS,Pollock,2009,0.00013782405763,5.0064464545,0.5325,7.695,,0.76071428571,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10604,LIS,Polychaetes,1993,,,0.0025,0.0125,,0.2,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10605,LIS,Purple_sea_urchin,1992,5.3051041708e-05,3.3009537063,,0.0125,,,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10606,LIS,Purple_sea_urchin,1993,3.438493444e-05,6.876986888,0.01,,,0.4,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10607,LIS,Purple_sea_urchin,1994,,,0.00125,,,0.1,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10608,LIS,Purple_sea_urchin,1995,2.0630960664e-05,0.82523842657,0.0025,,,0.15,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10609,LIS,Purple_sea_urchin,1998,,,0.00083333333333,,,0.1,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10610,LIS,Purple_sea_urchin,1999,,,0.0425,,,1.7,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10611,LIS,Purple_sea_urchin,2000,,,0.0125,,,1.0,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10612,LIS,Purple_sea_urchin,2001,1.3753973776e-05,1.2378576398,0.005,,,0.2,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10613,LIS,Purple_sea_urchin,2002,1.3753973776e-05,1.2378576398,0.0016666666667,0.033333333333,,0.1,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10614,LIS,Purple_sea_urchin,2004,,,0.20875,,,0.46388888889,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10615,LIS,Purple_sea_urchin,2005,,,0.225,,,0.78260869565,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10616,LIS,Purple_sea_urchin,2006,8.2523842657e-05,0.82523842657,0.5725,,,0.916,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10617,LIS,Purple_sea_urchin,2007,4.1261921328e-05,0.41261921328,0.11083333333,,,0.39117647059,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10618,LIS,Purple_sea_urchin,2008,0.00017736467675,7.1795743111,0.28916666667,,,1.0515151515,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10619,LIS,Purple_sea_urchin,2009,2.7507947552e-05,1.2378576398,0.27666666667,,,0.61481481481,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10620,LIS,Purple_sea_urchin,1992,,,,0.65714285714,,,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10621,LIS,Purple_sea_urchin,1995,,,,0.3375,,,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10622,LIS,Purple_sea_urchin,1996,2.7507947552e-05,0.27507947552,,0.3375,,,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10623,LIS,Purple_sea_urchin,1997,,,,0.025862068966,,,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10624,LIS,Purple_sea_urchin,1998,4.1261921328e-05,1.1003179021,,0.25,,,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10625,LIS,Purple_sea_urchin,1999,4.1261921328e-05,0.82523842657,,0.016666666667,,,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10626,LIS,Purple_sea_urchin,2000,2.7507947552e-05,0.27507947552,,0.175,,,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10627,LIS,Purple_sea_urchin,2001,6.876986888e-06,1.1003179021,,0.60833333333,,,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10628,LIS,Purple_sea_urchin,2002,3.438493444e-05,5.2265100349,,0.075,,,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10629,LIS,Purple_sea_urchin,2003,,,,0.0083333333333,,,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10630,LIS,Purple_sea_urchin,2004,,,,0.225,,,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10631,LIS,Purple_sea_urchin,2005,,,,0.025,,,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10632,LIS,Purple_sea_urchin,2006,4.1261921328e-05,0.41261921328,,0.0375,,,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10633,LIS,Purple_sea_urchin,2007,2.7507947552e-05,0.27507947552,,0.58333333333,,,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10634,LIS,Purple_sea_urchin,2008,7.7284233599e-05,1.7330006958,0.11375,0.7375,,0.37916666667,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10635,LIS,Purple_sea_urchin,2009,2.7507947552e-05,0.27507947552,0.015,0.1125,,0.13333333333,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10636,LIS,Rainbow_smelt,1988,,1.3753973776,0.45916666667,4.0083333333,,0.8223880597,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10637,LIS,Rainbow_smelt,1989,,1.1003179021,0.0066666666667,0.13333333333,,0.1,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10638,LIS,Rainbow_smelt,1990,,0.55015895104,0.26583333333,1.5,,0.81794871795,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10639,LIS,Rainbow_smelt,1991,,0.55015895104,0.0041666666667,0.033333333333,,0.16666666667,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10640,LIS,Rainbow_smelt,1993,9.6277816433e-05,2.4757152797,0.04875,0.3,,0.325,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10641,LIS,Rainbow_smelt,1994,0.00014441672465,2.4757152797,0.021666666667,0.4,,0.11818181818,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10642,LIS,Rainbow_smelt,1995,6.876986888e-05,1.1003179021,0.48625,3.35,,0.74807692308,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10643,LIS,Rainbow_smelt,2002,2.7507947552e-05,0.27507947552,0.030833333333,0.96666666667,,0.16818181818,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10644,LIS,Rainbow_smelt,2003,2.7507947552e-05,0.27507947552,0.03625,0.1875,,0.26363636364,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10645,LIS,Red_bearded_sponge,1998,,,0.12875,,,0.39615384615,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10646,LIS,Red_bearded_sponge,2006,,,0.020833333333,,,0.19230769231,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10647,LIS,Red_bearded_sponge,2007,,,0.3275,,,0.60930232558,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10648,LIS,Red_bearded_sponge,2009,,,0.11,,,0.3,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10649,LIS,Red_bearded_sponge,2006,,,0.13416666667,0.51666666667,,0.7,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10650,LIS,Red_bearded_sponge,2007,,,0.09625,1.0375,,0.36666666667,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10651,LIS,Red_bearded_sponge,2008,,,0.0375,0.49166666667,,0.17307692308,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10652,LIS,Red_bearded_sponge,2009,,,0.2525,1.5125,,0.65161290323,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10653,LIS,Red_cornetfish,1990,,0.41261921328,0.20875,,,0.49117647059,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10654,LIS,Red_cornetfish,1993,2.7507947552e-05,0.27507947552,0.041666666667,,,0.19230769231,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10655,LIS,Red_goatfish,1984,,0.47156481518,0.51375,,,0.87446808511,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10656,LIS,Red_goatfish,1990,,0.82523842657,0.12416666667,,,0.38205128205,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10657,LIS,Red_goatfish,1991,,0.41261921328,0.2225,,,0.49444444444,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10658,LIS,Red_goatfish,1993,5.5015895104e-05,0.55015895104,0.1225,,,0.35,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10659,LIS,Red_goatfish,2001,4.1261921328e-05,0.41261921328,0.2025,,,0.38571428571,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10660,LIS,Red_hake,1984,,81.580713026,0.081666666667,,,0.22272727273,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10661,LIS,Red_hake,1985,,28.88334493,0.49875,,,0.83125,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10662,LIS,Red_hake,1986,,76.747173671,0.1475,,,0.3612244898,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10663,LIS,Red_hake,1987,,29.708583356,0.405,,,0.58909090909,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10664,LIS,Red_hake,1988,,70.557885471,0.195,,,0.47755102041,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10665,LIS,Red_hake,1989,,111.8198068,0.1425,,,0.2375,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10666,LIS,Red_hake,1990,,38.373586835,0.46333333333,,,0.76164383562,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10667,LIS,Red_hake,1991,,21.456199091,0.20625,,,0.32352941176,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10668,LIS,Red_hake,1992,0.00097592345586,40.436682902,0.21764705882,,,0.42459016393,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10669,LIS,Red_hake,1993,0.0018874909426,163.94736741,0.2,,,0.32,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10670,LIS,Red_hake,1994,0.0017489714726,56.391292482,0.059166666667,,,0.1775,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10671,LIS,Red_hake,1995,0.0008231753305,11.140718759,0.06,,,0.17142857143,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10672,LIS,Red_hake,1996,0.0027973348447,153.49434734,0.04125,,,0.19411764706,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10673,LIS,Red_hake,1997,0.0016953683595,70.145266258,0.1425,,,0.25333333333,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10674,LIS,Red_hake,1998,0.0014685314286,38.786206049,0.13416666667,,,0.2775862069,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10675,LIS,Red_hake,1999,0.0008655179212,19.805722238,0.2825,,,0.38965517241,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10676,LIS,Red_hake,2000,0.0020276373058,112.19116409,0.095833333333,,,0.21698113208,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10677,LIS,Red_hake,2001,0.00088712005326,28.016844582,0.1875,,,0.3,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10678,LIS,Red_hake,2002,0.00048482757561,7.7572412097,0.15666666667,,,0.31333333333,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10679,LIS,Red_hake,2003,0.0014392117706,73.446219964,,0.14285714286,,,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10680,LIS,Red_hake,2004,0.0013397531568,73.281172279,,9.15625,,,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10681,LIS,Red_hake,2005,0.0010237818648,45.05801809,,0.0125,,,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10682,LIS,Red_hake,2006,0.00073228574665,22.941628259,,0.9347826087,,,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10683,LIS,Red_hake,2007,0.0012351688846,42.375993204,,0.0625,,,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10684,LIS,Red_hake,2008,0.0014353254062,28.88334493,,1.0172413793,,,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10685,LIS,Red_hake,2009,0.0017142537387,61.315215094,,0.0875,,,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10686,LIS,Red_hake,1984,,1186.2802382,0.155,2.1666666667,,0.29523809524,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10687,LIS,Red_hake,1985,,360.95211179,0.49375,2.67125,,0.94047619048,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10688,LIS,Red_hake,1986,,703.16005243,0.44,10.093333333,,0.67692307692,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10689,LIS,Red_hake,1987,,455.80669094,0.1075,0.6125,,0.39090909091,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10690,LIS,Red_hake,1988,,484.69003587,0.21916666667,4.64,,0.39848484848,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10691,LIS,Red_hake,1989,,1490.3805984,0.2325,1.6925,,0.54705882353,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10692,LIS,Red_hake,1990,,589.77039552,0.24666666667,5.5216666667,,0.39466666667,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10693,LIS,Red_hake,1991,,559.23657374,0.525,3.625,,0.75,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10694,LIS,Red_hake,1992,0.0022390485063,622.22977363,0.17166666667,3.1866666667,,0.33770491803,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10695,LIS,Red_hake,1993,0.0014975984437,986.7100787,0.03375,0.2125,,0.20769230769,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10696,LIS,Red_hake,1994,0.0010616907758,93.802101153,0.29495798319,1.7932773109,,0.83571428571,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10697,LIS,Red_hake,1995,0.001444684311,536.40497727,0.11375,0.76625,,0.47894736842,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10698,LIS,Red_hake,1996,0.0015156948918,137.53973776,0.069166666667,1.4383333333,,0.27666666667,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10699,LIS,Red_hake,1997,0.0020634915159,158.99593685,0.2925,1.9925,,0.975,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10700,LIS,Red_hake,1998,0.0019130198408,803.507148,0.1575,3.01,,0.27391304348,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10701,LIS,Red_hake,1999,0.0020522462817,804.6074659,0.115,0.77125,,0.4380952381,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10702,LIS,Red_hake,2000,0.0016139600658,583.36104374,0.1225,2.3158333333,,0.23709677419,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10703,LIS,Red_hake,2001,0.0018883986787,361.37190699,0.1825,1.05,,0.365,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10704,LIS,Red_hake,2002,0.0024361959573,573.21061109,0.4875,10.205,,0.71341463415,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10705,LIS,Red_hake,2003,0.00065138227004,162.9020654,0.28125,2.0725,,0.51136363636,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10706,LIS,Red_hake,2004,0.001216542674,180.77575885,0.08,1.3416666667,,0.2,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10707,LIS,Red_hake,2005,0.0014313864736,130.85530651,0.0475,,,0.81428571429,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10708,LIS,Red_hake,2006,0.00088499578027,246.20988457,0.0058333333333,,,0.35,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10709,LIS,Red_hake,2007,0.0016869034802,738.64340767,0.010833333333,,,0.65,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10710,LIS,Red_hake,2008,0.0018787340203,464.30664673,0.045833333333,,,0.91666666667,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10711,LIS,Red_hake,2009,0.0011808146476,205.81446359,0.01375,,,0.275,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10712,LIS,Ribbed_mussel,2003,,,,1.95,,,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10713,LIS,Ribbed_mussel,2002,,,0.016666666667,,,0.66666666667,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10714,LIS,Ribbed_mussel,2003,,,0.00625,,,0.125,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10715,LIS,Ribbed_mussel,2005,,,0.070833333333,,,0.77272727273,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10716,LIS,Rock_crab,1992,,,,0.375,,,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10717,LIS,Rock_crab,1993,,,,2.2666666667,,,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10718,LIS,Rock_crab,1994,,,,0.25,,,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10719,LIS,Rock_crab,1995,,,,3.1416666667,,,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10720,LIS,Rock_crab,1996,,,,0.1625,,,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10721,LIS,Rock_crab,1997,,,,2.3833333333,,,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10722,LIS,Rock_crab,1998,,,,0.05,,,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10723,LIS,Rock_crab,1999,,,,1.325,,,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10724,LIS,Rock_crab,2000,,,0.00875,0.1,,0.11666666667,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10725,LIS,Rock_crab,2001,,,0.15125,1.775,,0.36666666667,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10726,LIS,Rock_crab,2002,,,0.0041666666667,0.041666666667,,0.1,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10727,LIS,Rock_crab,2003,,,0.12666666667,1.975,,0.44705882353,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10728,LIS,Rock_crab,2004,,,0.0091666666667,0.1,,0.1375,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10729,LIS,Rock_crab,2005,,,0.061666666667,0.675,,0.35238095238,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10730,LIS,Rock_crab,2006,,,0.00125,0.0125,,0.1,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10731,LIS,Rock_crab,2007,,,0.12166666667,1.4,,0.365,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10732,LIS,Rock_crab,2008,,,0.02125,0.2,,0.18888888889,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10733,LIS,Rock_crab,2009,,,0.0575,0.775,,0.2875,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10734,LIS,Rock_crab,1992,,,0.01625,,,0.21666666667,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10735,LIS,Rock_crab,1993,,,0.01,,,0.3,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10736,LIS,Rock_crab,1994,,,0.00625,,,0.1,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10737,LIS,Rock_crab,1995,,,0.0925,,,0.925,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10738,LIS,Rock_crab,1996,,,0.00875,,,0.11666666667,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10739,LIS,Rock_crab,1997,,,0.1125,,,3.375,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10740,LIS,Rock_crab,1998,,,0.00625,,,0.125,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10741,LIS,Rock_crab,1999,,,0.045,,,0.45,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10742,LIS,Rock_crab,2000,,,0.01625,,,0.11818181818,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10743,LIS,Rock_crab,2001,,,0.043333333333,,,0.47272727273,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10744,LIS,Rock_crab,2002,,,0.005,,,0.1,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10745,LIS,Rock_crab,2003,,,0.0075,,,0.12857142857,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10746,LIS,Rock_crab,2004,,,0.0025,,,0.1,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10747,LIS,Rock_crab,2005,,,0.38067226891,,,3.2357142857,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10748,LIS,Rock_crab,2006,,,0.01875,,,0.15,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10749,LIS,Rock_crab,2007,,,0.19083333333,,,2.29,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10750,LIS,Rock_crab,2008,,,0.0075,,,0.1,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10751,LIS,Rock_crab,2009,,,0.29625,,,1.48125,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10752,LIS,Rock_gunnel,1987,,0.41261921328,0.0125,0.1125,,0.14285714286,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10753,LIS,Rock_gunnel,1990,,1.2378576398,0.13583333333,1.5833333333,,0.509375,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10754,LIS,Rock_gunnel,2003,8.2523842657e-05,0.82523842657,0.00375,0.0375,,0.1,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10755,LIS,Rock_gunnel,2005,5.5015895104e-05,1.3203814825,0.094166666667,1.0833333333,,0.34242424242,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10756,LIS,Rock_gunnel,2008,8.2523842657e-05,0.82523842657,0.005,0.0625,,0.13333333333,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10757,LIS,Rock_gunnel,2009,4.1261921328e-05,0.41261921328,0.23666666667,1.9,,0.78888888889,Long_Island_Sound_Trawl_Survey,CT_DEP,Fall
10758,LIS,Rock_gunnel,1985,,2.8703945272,0.01875,,,0.15,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10759,LIS,Rock_gunnel,1987,,0.82523842657,0.0041666666667,,,0.125,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10760,LIS,Rock_gunnel,1988,,1.3753973776,0.005,,,0.2,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10761,LIS,Rock_gunnel,1989,,2.2006358042,0.029166666667,,,0.58333333333,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10762,LIS,Rock_gunnel,1990,,1.1003179021,0.025,,,0.15384615385,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10763,LIS,Rock_gunnel,1994,2.7507947552e-05,0.27507947552,0.073333333333,,,0.41904761905,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10764,LIS,Rock_gunnel,1996,4.1261921328e-05,0.82523842657,0.00125,,,0.1,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10765,LIS,Rock_gunnel,2000,4.1261921328e-05,0.82523842657,0.0025,,,0.15,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10766,LIS,Rock_gunnel,2001,2.7507947552e-05,0.27507947552,0.00083333333333,,,0.1,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10767,LIS,Rock_gunnel,2002,2.7507947552e-05,0.27507947552,0.005,,,0.13333333333,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10768,LIS,Rock_gunnel,2003,6.4185210955e-05,1.3753973776,0.00083333333333,,,0.1,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10769,LIS,Rock_gunnel,2004,5.5478213551e-05,0.55478213551,0.0025,,,0.1,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
10770,LIS,Rock_gunnel,2005,9.1693158507e-05,1.6504768531,0.015,,,0.9,Long_Island_Sound_Trawl_Survey,CT_DEP,Spring
